,Text,Intent,Domain,Name,Area,DeviceClass,Response,State
5076,puoi impostare su bianco il colore della luce dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5077,puoi impostare su bianco il colore della luce del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5078,puoi impostare su bianco il colore della luce nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5079,puoi impostare su bianco il colore della luce nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5080,puoi impostare su bianco il colore della luce nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5081,puoi impostare su bianco il colore della luce in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5082,puoi impostare a giallo il colore delle lampade della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5083,puoi impostare a giallo il colore delle lampade dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5084,puoi impostare a giallo il colore delle lampade del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5085,puoi impostare a giallo il colore delle lampade nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5086,puoi impostare a giallo il colore delle lampade nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5087,puoi impostare a giallo il colore delle lampade nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5088,puoi impostare a giallo il colore delle lampade in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5089,puoi impostare a giallo il colore delle luci della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5090,puoi impostare a giallo il colore delle luci dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5091,puoi impostare a giallo il colore delle luci del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5092,puoi impostare a giallo il colore delle luci nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5093,puoi impostare a giallo il colore delle luci nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5094,puoi impostare a giallo il colore delle luci nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5095,puoi impostare a giallo il colore delle luci in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5096,puoi impostare a giallo il colore della lampada della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5097,puoi impostare a giallo il colore della lampada dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5098,puoi impostare a giallo il colore della lampada del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5099,puoi impostare a giallo il colore della lampada nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5100,puoi impostare a giallo il colore della lampada nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5101,puoi impostare a giallo il colore della lampada nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5102,puoi impostare a giallo il colore della lampada in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5103,puoi impostare a giallo il colore della luce della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5104,puoi impostare a giallo il colore della luce dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5105,puoi impostare a giallo il colore della luce del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5106,puoi impostare a giallo il colore della luce nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5107,puoi impostare a giallo il colore della luce nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5108,puoi impostare a giallo il colore della luce nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5109,puoi impostare a giallo il colore della luce in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5110,puoi impostare a blu il colore delle lampade della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5111,puoi impostare a blu il colore delle lampade dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5112,puoi impostare a blu il colore delle lampade del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5113,puoi impostare a blu il colore delle lampade nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5114,puoi impostare a blu il colore delle lampade nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5115,puoi impostare a blu il colore delle lampade nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5116,puoi impostare a blu il colore delle lampade in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5117,puoi impostare a blu il colore delle luci della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5118,puoi impostare a blu il colore delle luci dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5119,puoi impostare a blu il colore delle luci del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5120,puoi impostare a blu il colore delle luci nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5121,puoi impostare a blu il colore delle luci nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5122,puoi impostare a blu il colore delle luci nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5123,puoi impostare a blu il colore delle luci in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5124,puoi impostare a blu il colore della lampada della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5125,puoi impostare a blu il colore della lampada dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5126,puoi impostare a blu il colore della lampada del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5127,puoi impostare a blu il colore della lampada nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5128,puoi impostare a blu il colore della lampada nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5129,puoi impostare a blu il colore della lampada nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5130,puoi impostare a blu il colore della lampada in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5131,puoi impostare a blu il colore della luce della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5132,puoi impostare a blu il colore della luce dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5133,puoi impostare a blu il colore della luce del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5134,puoi impostare a blu il colore della luce nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5135,puoi impostare a blu il colore della luce nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5136,puoi impostare a blu il colore della luce nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5137,puoi impostare a blu il colore della luce in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5138,puoi impostare a bianco il colore delle lampade della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5139,puoi impostare a bianco il colore delle lampade dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5140,puoi impostare a bianco il colore delle lampade del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5141,puoi impostare a bianco il colore delle lampade nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5142,puoi impostare a bianco il colore delle lampade nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5143,puoi impostare a bianco il colore delle lampade nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5144,puoi impostare a bianco il colore delle lampade in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5145,puoi impostare a bianco il colore delle luci della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5146,puoi impostare a bianco il colore delle luci dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5147,puoi impostare a bianco il colore delle luci del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5148,puoi impostare a bianco il colore delle luci nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5149,puoi impostare a bianco il colore delle luci nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5150,puoi impostare a bianco il colore delle luci nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5151,puoi impostare a bianco il colore delle luci in custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5152,puoi impostare a bianco il colore della lampada della custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5153,puoi impostare a bianco il colore della lampada dello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5154,puoi impostare a bianco il colore della lampada del custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5155,puoi impostare a bianco il colore della lampada nella custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5156,puoi impostare a bianco il colore della lampada nello custom_area,HassLightSet,light,none,custom_area,none,color_area,none
5157,puoi impostare a bianco il colore della lampada nel custom_area,HassLightSet,light,none,custom_area,none,color_area,none
